glid,fk_eto_mcat_id,glcat_mcat_name
125127774,236782,Kesar Seeds
125127774,185221,Kashmiri Saffron
125361491,5679,Paddy Seeds
125361491,101803,Peanut
125361491,142372,Groundnut Shells
125361491,184693,Organic Wheat
125361491,146875,Organic Grains
125363425,445355,Cow Dung Powder
125363425,137695,Cow dung Cake for Manure
125363425,114189,Coconut Plants
125363425,36247,Red Brick
125363425,192767,Sandalwood Plant
125459642,150839,HIV Test Kit
125459642,143490,Rapid Test Kit
125459642,162267,Malaria Test Kits
125459642,8633,Pregnancy Test Kits
125459642,164399,Typhoid Test Kit
125486121,123996,Steel Almirah
125486121,180686,Iron Almirah
125486121,185294,Wall Fixing Almirah
125486121,149746,Stainless Steel Modular Kitchen
125486121,12542,Almirah & Wardrobe
125610371,183631,Herbal Piles Capsules and Tablets
125610371,158492,Herbal Uterine Tonic
125610371,151066,Ayurvedic Liver Tonic
125610371,9191,Herbal Hair Oil
125610371,163602,Ayurvedic Joint Pain Relief Oil
126854653,78320,Mosquito Repellent Stick
126854653,113880,Agarbatti Powder
126854653,143492,Raw Incense Stick
126854653,764,Incense Sticks
126854653,141759,Bamboo Incense Stick
126934098,174487,Social Media Marketing
126934098,126826,Mobile Application Development
126934098,115659,Marketing Services
126934098,170240,Job Portal Service
126934098,168522,Social Media Advertising Services
126960625,181931,Cuplock Scaffolding System
126960625,173726,Scaffolding Props Jack
126960625,142495,Centering Sheets
126960625,50157,Adjustable Prop
126960625,53419,Centering Plates
127290249,215888,Sandstone Wall Panels
127290249,113756,Temple Domes
127290249,151987,White Marble Temple
127290249,32520,Marble Temples
127290249,127348,Traditional Kalash
127966298,20595,Kids Toys
127966298,50431,Rocking Horse
127966298,50432,Rocking Toy
128063437,28377,Folding Bed
128063437,216322,Plywood Folding Bed
128063437,190058,Charpai
128063437,445391,Niwar Folding Bed
128063437,147582,Hostel & Dormitory Bed
128071485,38154,Stainless Steel Scrubber
128071485,215885,Foam Scrub Pad
128071485,95554,LED Floodlight
128071485,181454,LED COB Light
128071485,181064,LED Concealed Lights
128225149,190910,Catering Counter
128225149,24540,Catering Equipment
128225149,153420,Buffet Table
128225149,42659,Service Counter
128225149,148583,Stainless Steel Sheet Cutting Services
128322248,3111,Absorbent Gauze
128322248,16110,Gauze Dressing Pad
128322248,178502,Abdominal Pad
128322248,25300,Cotton Bandage
128322248,126311,Roller Bandage
128438579,179201,Marble Durga Statue
128438579,163243,Ram Darbar Marble Statue
128438579,16045,Hanuman Statue
128438579,177958,God Stone Statue
128438579,74617,Marble God Statue
128625600,181717,UltraTech Cement
128625600,86352,OPC Cement
128625600,189359,JSW Cement
128625600,189074,Ramco Cement
128625600,183799,ACC Cement
128731134,177769,Bromine Recovery Plant
128731134,35991,Reverse Osmosis Systems
128731134,37388,Solvent Recovery Systems
128731134,21236,Acid Recovery System
128731134,3737,Chemical Plant
128851862,2589,Tubular Battery
128851862,194657,Eastman Tubular Battery
128851862,49,Inverter Battery
128851862,180704,Solar Tubular Battery
128851862,178988,Luminous Inverter Battery
129082634,222754,Phosphate Rich Organic Manure (PROM)
129082634,530,Organic Fertilizers and Manure
129082634,215886,Bio Potash
129082634,141258,Bentonite Granules
129082634,527,Bio Fertilizers
129208998,34547,Parking Ticket Machines
129208998,179780,Loan Management Software
129208998,192245,Handheld Billing Machines
129208998,136739,Bus Ticketing Machine
129208998,167068,Bluetooth Printer
129676768,84052,Decorative Candle Jar
129676768,445299,Glass Jewelry Box
129676768,123850,Brass Diya
129676768,146431,Metal Urli
129676768,95834,Hamper Basket
129681518,177610,Potli Bags
129681518,192011,Embroidered Potli Bags
129681518,11287,Ladies Purse
129681518,9539,Sling Bag
129681518,138215,Ladies Clutch
129825155,132960,White Marble
129825155,215043,Makrana White Marble
129825155,626,Marble Slabs
129825155,166035,Temple Architect
129825155,73372,Marble Border Tile
129854156,214916,Saffron Bulbs
129854156,444843,Mamra Badam
129854156,40897,Walnut Kernels
129854156,651896,Kashmiri Walnut Kernels
129854156,215552,Kashmiri Garlic
130181251,166035,Temple Architect
130181251,72798,Wall Fountain
130181251,151987,White Marble Temple
130181251,32519,Marble Wash Basin
130181251,18818,Stone Bench
130374449,87382,Hexagon Socket Head Cap Screw
130374449,25976,Countersunk Bolts
130374449,182802,Hex Nylock Nut
130374449,32261,Machine Washers
130374449,194527,Unbrako Screws
130572107,21046,Hing
130572107,111932,Hing Powder
130572107,177705,Hing Goli
130572107,158492,Herbal Uterine Tonic
130572107,162721,Prostate Care Capsules
130607435,183988,Wooden Spice Box
130607435,20240,Wooden Tray
130607435,177981,Wooden Dry Fruit Box
130607435,135839,Wooden Pen Stand
130607435,178465,Wooden Chopping Board
131036334,188855,Petrol Brush Cutter
131036334,23879,Brush Cutters
131036334,161774,Petrol Chain Saw
131036334,32753,Milking Machine
131036334,153798,Arecanut Dehusking Machine
131800499,444843,Mamra Badam
131800499,185221,Kashmiri Saffron
131800499,42489,Saffron
131800499,40897,Walnut Kernels
131800499,127397,Iranian Saffrons
132452659,95125,Clip Board
132452659,74765,MDF Board
132452659,27027,Drawing Slate
132452659,183053,Wooden Clipboard
132452659,3594,Writing Pad
132630224,96454,Kids School Bag
132630224,40321,Trolley Bag
132630224,181959,Luggage Trolley Bag
132630224,8422,School Bags
132630224,24368,College Bag
132733876,154371,Disposable Plastic Food Container
132733876,185683,Plastic Round Container
132733876,109959,Disposable Plastic Glass
132733876,28700,Food Containers
132733876,32733,Nitrile Gloves
132815052,31652,Magnesium Carbonate
132815052,19162,Silicon Dioxide
132815052,8601,Precipitated Silica
132815052,43185,Silica Powder
132815052,252025,Vegetable Glycerin
132890487,162257,Phool Jhadu
132890487,6039,Household Plastic Buckets
132890487,28311,Floor Broom
132890487,3847,Cleaning Scrubbers
132890487,10868,Hydrochloric Acid
132992106,83929,Truck Body
132992106,40012,Tractor Trolleys
132992106,185976,Side Wall Trailer
132992106,138553,Trucks Container
132992106,36293,Refrigerated Containers
133170279,7518,Onion Powder
133170279,69834,Fried Onions
133170279,26446,Dehydrated Onion
133170279,12737,Dehydrated Garlics
133170279,11917,Garlic Powder
133830576,84493,Wooden Door Frame
133830576,2992,Teak Wood Doors
133830576,36715,Sal Wood
133830576,186624,Teak Wood Carving Door
133830576,154081,Wooden Double Bed
134624619,33644,MS Drums
134624619,136534,Bitumen Emulsion
134624619,85794,Coconut Husk Chips
134624619,184460,Solid Bitumen
134624619,180407,Viscosity Grade Bitumen
134703934,18981,Tea Light Candle
134703934,121218,PVC Conduit Pipes
134703934,180915,Supreme PVC Pipes
134703934,923,Wax Candles
134703934,36451,Rigid PVC Pipes
134763475,11370,Laundry Washing Machine
134763475,95299,Commercial Washing Machine
134763475,183360,Hydro Machine
134763475,19528,Tumble Dryer
134763475,152004,Heavy Duty Washing Machine
134830935,25678,Concrete Batching Plant
134830935,147449,Ready Mix Concrete Plant
134830935,65017,Mobile Concrete Batching Plant
134830935,42744,Ready Mixed Concrete Mixing Plant
134830935,24636,Cement Silo
135162620,106023,Micro Concrete
135162620,165817,Structural Repair Services
135162620,95058,Carbon Fiber Sheet
135162620,85081,Retrofitting Service
135162620,167873,Commercial Buildings Construction
135478405,180800,Biometric Attendance System
135478405,193188,Realtime Biometric Machine
135478405,191481,Interactive Flat Panel
135478405,212049,Realtime Attendance Systems
135478405,193165,Mantra Fingerprint Scanner
135961268,32519,Marble Wash Basin
135961268,132960,White Marble
135961268,650973,Stone Tulsi Pot
135961268,224236,Stone Pedestal Wash Basin
135961268,68239,Fountain Waterfall
136341845,35591,Prefabricated Houses
136341845,96542,Container Homes
136341845,88195,Portable House
136341845,315617,Mild Steel Portable House
136341845,189345,Steel Portable Cabin
136596709,4167,Baby Diapers
136596709,27855,Electric Wheelchair
136596709,36725,Sodium Chloride Saline Solution
136596709,21601,Adult Diapers
136596709,32733,Nitrile Gloves
136640252,65381,Automotive V Belt
136640252,36034,Rubber Timing Belts
136640252,27179,Drive Belts
136640252,181985,Rubber V Belt
136640252,1075,Fan Belts
136696088,165819,Home Painting Services
136696088,118733,Texture Painting Service
136696088,118735,Epoxy Painting Service
136696088,118740,Commercial Painting Service
136696088,42853,Interior and Exterior Painting Service
136907856,126640,Wedding Stage
136907856,126638,Wedding Gate
136907856,129995,Wedding Stage Backdrop
136907856,183519,Fiber Mandaps
136907856,133074,FRP Pillar
137011288,109094,Sulphur Powder
137011288,113798,Sulphur
137011288,177370,Lambda Cyhalothrin
137011288,149651,Copper Oxychloride
137011288,6013,Plant Growth Regulators
137413079,36125,RCC Hume Pipes
137413079,8989,RCC Pipes
137413079,24633,Cement Pipes
137413079,25693,Concrete Pipes
137413079,190163,RCC Half Round Pipe
137456074,11166,Groundnut Oil
137456074,3904,Coconut Oil
137456074,8538,Sesame Oil
137456074,216788,Wood Pressed Groundnut Oil
137456074,216251,Refined Coconut Oil
137788068,23709,Bonsai Plants
137788068,193190,Plant Nursery
137788068,25357,Date Palm Trees
137788068,122335,Rose Tree
137788068,28638,Flowering Plant
138006566,190910,Catering Counter
138006566,190058,Charpai
138006566,146573,Wedding Sofa
138006566,122834,Wedding Decoration Items
138006566,12576,Wooden Swings
138479889,7330,Neem Leaves
138479889,148158,Aloe Vera Leaf
138479889,442911,Neem Stick
138479889,106964,Amla
138479889,177715,Miswak Stick
138562464,2663,Urea
138562464,5896,Phosphoric Acid
138562464,105996,Chloroform
138562464,138305,4 Amino 1 2 4-Triazole
138562464,3736,Chemical Intermediates
138605008,123850,Brass Diya
138605008,230194,Brass Laddu Gopal Statue
138605008,4662,Brass God Statues
138605008,23806,Brass Statues
138605008,64955,Brass Decorative Items
138717611,108093,Electric Scooter Batteries
138717611,165696,Rechargeable Li-ion Battery
138717611,17193,Lithium Ion Battery
138717611,228298,Lithium Iron Phosphate Battery
138717611,64935,Electric Vehicle Battery
138801372,444748,Used Conveyor Belt
138801372,43251,Neodymium Rod Magnet
138801372,145239,Screw Flights
138801372,445748,Alnico Rod Magnet
138943270,441885,Shilajit Resin
138943270,185221,Kashmiri Saffron
138943270,444843,Mamra Badam
138943270,177417,Shilajit Extract
138943270,42489,Saffron
138991430,175147,Rapid Building Demolition Service
138991430,23643,Building Demolition
138991430,138336,RCC Demolition
138991430,215908,Rock Drilling Service
138991430,114187,Demolition Services
139431925,16113,Gazebo Tent
139431925,1708,Outdoor Tents
139431925,85304,Tent House
139431925,20112,Wedding Tent
139431925,15505,Camping Dome Tent
139560930,6453,Room Carpet
139560930,132774,Designer Carpet
139560930,102,Hand Tufted Carpets
139560930,19525,Hand Tufted Wool Carpet
139560930,3327,Wall To Wall Carpets
140669068,184887,Kajaria Vitrified Tiles
140669068,217663,Johnson Vitrified Tiles
140669068,2237,Floor Tiles
140669068,166128,Vitrified Floor Tile
140669068,193246,RAK Ceramic Tile
140983122,177157,Air Filter Foam
140983122,122544,Reticulated Foam
140983122,180790,Memory Foam
140983122,112544,Memory Foam Mattress
140983122,151309,Scooter Air Filter
141477841,2416,Three Phase Distribution Transformers
141477841,140821,Used Transformer
141477841,27622,Electrical Transformer
141477841,11667,Distribution Transformer
141477841,17854,Oil-Cooled Distribution Transformer
141537513,30719,Industrial Sheds
141537513,120929,Civil Contractors
141537513,45872,House Construction Services
141537513,78465,Construction Service
141537513,167873,Commercial Buildings Construction
141804599,22006,Anchor Chains
141804599,32526,Marine Anchors
141804599,136173,D Shackle
141804599,3242,Alloy Steel Chain
141804599,32541,Marine Horn
141828184,7867,Steam Coal
141828184,31122,Iron Scrap
141828184,43846,Coking Coal
141828184,180300,Black Coal
141828184,113678,ROM Coal
141875410,3371,Waterproof Coatings
141875410,35210,Polyurethane Sealants
141875410,2091,Epoxy Resins
141875410,209025,Wall Tile Adhesive
141875410,181249,Dr Fixit Waterproofing Chemicals
141896421,179913,Shaving Gel
141896421,32134,Massage Creams
141896421,22970,Body Lotions
141896421,3267,Aloe Vera Gel
141896421,6221,Face Scrub
141934109,20240,Wooden Tray
141934109,19397,Wooden Bowl
141934109,183172,Copper Water Bottle
141934109,41373,Wooden Photo Frames
141934109,149888,Buffalo Horn
142227400,162497,Agricultural Shredder
142227400,41423,Wood Chippers
142227400,41461,Wood Shredders
142288323,8762,Drill Bits
142288323,8213,Roll Crusher
142288323,154010,Single Acting Hydraulic Cylinders
142288323,38710,Steel Fabrication
142288323,3889,Coal Crusher
142466446,22736,Baby Wipe
142466446,653677,Little Angel Diaper
142466446,140274,Nebulizer Machine & Parts
142466446,4167,Baby Diapers
142466446,277,Sutures
142822028,190991,Air Conditioner Copper Pipe
142822028,127560,Shade Awnings
142822028,20165,Window Awning
142822028,140004,Air Conditioner Installation Services
142822028,50671,Air Conditioner Pipe
142876337,445988,Silicone Reusable Condom
142876337,650202,Personal Vibrators and Massagers for Women
142876337,650587,Dragon Condom
142876337,650199,Sex Toys For Men and Women
142876337,30023,Wrist Watch
142962953,656419,Paddy Tray
142962953,158393,Agricultural Tray
142962953,150939,Rice Seeder
142962953,118704,Seedling Trays
142962953,184189,Hydroponic Trays
143529138,183343,Smart LED TV
143529138,44612,LED TV
143529138,178011,4K TV
143529138,95323,Semi Automatic Washing Machine
143529138,179884,Android Television
143606897,113776,Super Poly Fabric
143606897,126361,Matty Fabric
143606897,10479,Kids School Uniforms
143606897,183899,Polyester Lycra Fabric
143606897,158043,T Shirt Fabric
143826101,39173,Swimming Pool Construction
143826101,88527,Readymade Swimming Pools
143826101,175152,Swimming Pool Repair Service
143826101,39180,Swimming Pool Pumps
143826101,8381,Sand Filters
144197430,192745,Omron PLC
144197430,5945,Pillow Block Bearing
144197430,650094,WECON PLC
144197430,43491,Switch Mode Power Supply
144197430,145441,Biofuel Briquettes
144214311,181226,MYK Tile Adhesives
144214311,156787,Induction Cooktop
144214311,187410,Hindware Kitchen Chimney
144214311,30669,Induction Stove
144214311,218843,Latapoxy Epoxy Adhesives
144359585,187904,Arecanut Plant
144359585,114189,Coconut Plants
144359585,118493,Banana Tissue Culture Plants
144359585,122614,Banana Plant
144359585,122251,Farming Consultants
144444258,530,Organic Fertilizers and Manure
144444258,43871,Mixed Pickle
144444258,528,Chemical Fertilizers
144444258,181500,Meat Masala
144444258,4445,Black Pepper
144808700,37340,Solar Power Systems
144808700,193593,TATA Solar Panels
144808700,161312,Solar Rooftops
144808700,184030,On Grid Solar Power Systems
144808700,37339,Solar Power Plants
144848789,163619,Temple Chariot
144848789,56220,Wedding Baggi
144848789,114152,Handicraft Items
144848789,41489,Wooden Handicraft
144848789,22692,Antique Cars
145062094,27799,Emulsion Paints
145062094,185017,Asian Emulsion Paints
145062094,20934,Water Based Primer
145062094,161038,Synthetic Enamel Paint
